127.0.0.1 - - [01/Jul/2022:00:18:56 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/js/custom.js HTTP/1.1" 200 10034
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/avatar-1.jpg HTTP/1.1" 200 7467
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/avatar.jpg HTTP/1.1" 200 18400
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/avater-2.jpg HTTP/1.1" 200 33975
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/logo_footer.jpg HTTP/1.1" 200 34647
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/bg_tc.jpg HTTP/1.1" 200 151312
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/img/slider/ajax-loader.gif HTTP/1.1" 200 4178
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:07 +0700] "GET /do-an-java/view/client/assets/images/favicon.png HTTP/1.1" 200 4805
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:09 +0700] "GET /do-an-java/view/client/login HTTP/1.1" 200 18221
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:09 +0700] "GET /do-an-java/view/client/assets/images/archive-banner.png HTTP/1.1" 200 362031
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:15 +0700] "POST /do-an-java/view/client/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:16 +0700] "GET /do-an-java/ HTTP/1.1" 200 172155
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:30 +0700] "GET /do-an-java/view/admin/index.jsp HTTP/1.1" 200 12829
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:30 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 11280
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:30 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:32 +0700] "GET /do-an-java/admin/homepage HTTP/1.1" 200 12829
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:32 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:32 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:45 +0700] "GET /do-an-java/admin/admin/list HTTP/1.1" 200 10134
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:45 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:45 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:47 +0700] "GET /do-an-java/admin/user/list HTTP/1.1" 200 9483
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:47 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:47 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:49 +0700] "GET /do-an-java/admin/admin/list HTTP/1.1" 200 10134
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:49 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:49 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:51 +0700] "GET /do-an-java/admin/user/list HTTP/1.1" 200 9483
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:51 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:20:51 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:02 +0700] "GET /do-an-java/admin/admin/list HTTP/1.1" 200 10134
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:02 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:02 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 14702
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:06 +0700] "GET /do-an-java/admin/admin/delete?user-id=12 HTTP/1.1" 200 8842
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:06 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:06 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 14702
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:13 +0700] "GET /do-an-java/admin/admin/list HTTP/1.1" 200 9491
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:13 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:13 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:14 +0700] "GET /do-an-java/admin/admin/list HTTP/1.1" 200 9491
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:14 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:14 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:17 +0700] "GET /do-an-java/admin/user/list HTTP/1.1" 200 10124
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:17 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:17 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:22 +0700] "GET /do-an-java/admin/cate/list HTTP/1.1" 200 13411
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:22 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 11280
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:22 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:25 +0700] "GET /do-an-java/admin/product/list HTTP/1.1" 200 60994
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:25 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:21:25 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 16499
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:23:15 +0700] "GET /do-an-java/view/client/security HTTP/1.1" 200 28638
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:23:19 +0700] "GET /do-an-java/view/client/security HTTP/1.1" 200 28638
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:25:43 +0700] "GET /do-an-java/view/client/security HTTP/1.1" 500 3477
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:25:43 +0700] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:25:51 +0700] "GET /do-an-java/ HTTP/1.1" 200 171813
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:27 +0700] "GET /do-an-java/ HTTP/1.1" 200 170312
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:48 +0700] "GET /do-an-java/ HTTP/1.1" 200 167763
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:54 +0700] "GET /do-an-java/view/client/product HTTP/1.1" 200 144641
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:54 +0700] "GET /do-an-java/view/client/assets/images/banner-product.png HTTP/1.1" 200 243692
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:56 +0700] "GET /do-an-java/view/client/product-id?id=1 HTTP/1.1" 200 32472
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:27:59 +0700] "GET /do-an-java/view/client/product-id?id=5 HTTP/1.1" 200 27068
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:28:01 +0700] "GET /do-an-java/view/client/product-id?id=3 HTTP/1.1" 200 33015
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:28:06 +0700] "GET /do-an-java/ HTTP/1.1" 200 167763
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:29:15 +0700] "GET /do-an-java/ HTTP/1.1" 200 125935
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:29:39 +0700] "GET /do-an-java/ HTTP/1.1" 200 125469
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:29:52 +0700] "GET /do-an-java/ HTTP/1.1" 200 125469
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:30:33 +0700] "GET /do-an-java/ HTTP/1.1" 200 125466
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:31:26 +0700] "GET /do-an-java/ HTTP/1.1" 200 125451
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:32:27 +0700] "GET /do-an-java/ HTTP/1.1" 200 124868
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:33:15 +0700] "GET /do-an-java/ HTTP/1.1" 200 122742
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:33:56 +0700] "GET /do-an-java/ HTTP/1.1" 200 122742
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:34:59 +0700] "GET /do-an-java/ HTTP/1.1" 200 122190
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:35:42 +0700] "GET /do-an-java/ HTTP/1.1" 200 121511
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:36:15 +0700] "GET /do-an-java/admin/product/edit?id=3 HTTP/1.1" 200 12860
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:36:15 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:36:15 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:08 +0700] "GET /do-an-java/view/admin/addcate.jsp HTTP/1.1" 200 8879
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:08 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:08 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:19 +0700] "GET /do-an-java/view/admin/addproduct.jsp HTTP/1.1" 200 11513
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:19 +0700] "GET /do-an-java/view/admin/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:38:19 +0700] "GET /do-an-java/view/admin/assets/js/jquery.loading-indicator.js HTTP/1.1" 404 12202
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:39:53 +0700] "GET /do-an-java/view/client/order HTTP/1.1" 200 13483
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:40:33 +0700] "GET /do-an-java/view/client/news-list-detail HTTP/1.1" 500 1339
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:40:46 +0700] "GET /do-an-java/view/client/news-list HTTP/1.1" 200 27132
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:40:46 +0700] "GET /do-an-java/view/client/assets/images/news/blog_4.png HTTP/1.1" 200 215240
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:41:20 +0700] "GET /do-an-java/view/client/payment HTTP/1.1" 200 14228
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:41:51 +0700] "GET /do-an-java/view/client/blog-archive.jsp HTTP/1.1" 200 12963
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:41:54 +0700] "GET /do-an-java/view/client/news-list HTTP/1.1" 200 27132
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:41:56 +0700] "GET /do-an-java/view/client/news-list-detail?id=2 HTTP/1.1" 200 18077
0:0:0:0:0:0:0:1 - - [01/Jul/2022:00:41:56 +0700] "GET /do-an-java/view/client/assets/images/blog-banner.png HTTP/1.1" 200 193318
